input_type,pdb_id,pdb_file,chain1,chain2,tag,lig_code,smiles,lig_resi
ligand,1a09,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a09/ligand/plinder_ligand.pdb,,A_B,holo,UNL,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)c(CO)c1)NC(C)=O,1
ligand,1a1b,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a1b/ligand/plinder_ligand.pdb,,B,holo,UNL,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O,1
ligand,1a1c,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a1c/ligand/plinder_ligand.pdb,,B,holo,UNL,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCC1,1
ligand,1a1e,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a1e/ligand/plinder_ligand.pdb,,B,holo,UNL,CCCC[C@@H]1CCCN(C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(C)=O)C1,1
ligand,1a30,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a30/ligand/plinder_ligand.pdb,,A_B,holo,UNL,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCC(=O)O)C(=O)O,1
ligand,1a37,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a37/ligand/plinder_ligand.pdb,,A,holo,UNL,NCC(=O)NCC(=O)NCC(=O)N[C@@H](COP(=O)(O)O)C(=O)NCC(=O)NCC(=O)NCC=O,1
ligand,1a4k,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a4k/ligand/HIQBind_ligand.pdb,,C_D,holo,UNL,CC(=O)Nc1ccc(N2C(=O)[C@@H]3[C@H]4CC[C@](NC(=O)OCC(=O)[O-])(CC4)[C@@H]3C2=O)cc1,1
ligand,1a4m,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a4m/ligand/plinder_ligand.pdb,,A,holo,UNL,OC[C@H]1O[C@@H](n2c[nH+]c3c2N=CN[C@H]3O)[C@H](O)[C@@H]1O,1
ligand,1a4q,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a4q/ligand/plinder_ligand.pdb,,A,holo,UNL,CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,1
ligand,1a4r,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a4r/ligand/plinder_ligand.pdb,,B,holo,UNL,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](N)(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1
ligand,1a50,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a50/ligand/plinder_ligand.pdb,,A,holo,UNL,O=P(O)(O)OCCCc1c[nH]c2ccc(F)cc12,1
ligand,1a5h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a5h/ligand/plinder_ligand.pdb,,A,holo,UNL,N=C(N)c1ccc(C[C@@H]2CCCC[C@@H](Cc3ccc(C(=N)N)cc3)C2=O)cc1,1
ligand,1a5v,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a5v/ligand/plinder_ligand.pdb,,A,holo,UNL,CC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,1
ligand,1a7c,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a7c/ligand/plinder_ligand.pdb,,A,holo,UNL,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(N)=O)C(C)C)[C@@H](C)O,1
ligand,1a7x,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a7x/ligand/RCSB_ligand.pdb,,A_B,holo,UNL,CO[C@H]1C[C@@H](C)C/C(C)=C/[C@@H](CCOC(=O)NCc2ccccc2)C(=O)C[C@H](O)[C@@H](C)[C@@H](/C(C)=C/[C@@H]2CC[C@@H](O)[C@H](OC)C2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@H]1[C@@H](OC)C[C@H]2C,1
ligand,1a85,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a85/ligand/HIQBind_ligand.pdb,,A,holo,UNL,CC(C)C[C@H](C(=O)NO)C(=O)N[C@@H](CC(N)=O)C(=O)NCc1cccc(N)c1,1
ligand,1a86,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a86/ligand/HIQBind_ligand.pdb,,A,holo,UNL,CC(C)C[C@H](C(=O)NO)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCc1ccccc1,1
ligand,1a8i,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a8i/ligand/plinder_ligand.pdb,,A,holo,UNL,O=C1NC(=O)[C@@]2(N1)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,1
ligand,1a8t,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a8t/ligand/plinder_ligand.pdb,,A,holo,UNL,CCCCc1nc2ccc(O)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1
ligand,1a99,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a99/ligand/HIQBind_ligand.pdb,,A,holo,UNL,[NH3+]CCCC[NH3+],1
ligand,1a9m,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a9m/ligand/plinder_ligand.pdb,,A_B,holo,UNL,CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C,1
ligand,1a9q,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1a9q/ligand/plinder_ligand.pdb,,A,holo,UNL,O=c1[nH]cnc2nc[nH]c12,1
ligand,1aaq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1aaq/ligand/plinder_ligand.pdb,,A_B,holo,UNL,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)N)C(C)C)C(C)C,1
ligand,1abf,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1abf/ligand/plinder_ligand.pdb,,A,holo,UNL,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,1
ligand,1abt,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1abt/ligand/plinder_ligand.pdb,,A,holo,UNL,CC(C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]([NH3+])CCCC[NH3+])C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C=O)Cc1ccc(O)cc1,1
ligand,1add,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1add/ligand/plinder_ligand.pdb,,A,holo,UNL,Nc1ccnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1
ligand,1adl,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1adl/ligand/HIQBind_ligand.pdb,,A,holo,UNL,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],1
ligand,1ado,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ado/ligand/HIQBind_ligand.pdb,,A,holo,UNL,O=C(CO)COP(=O)([O-])[O-],1
ligand,1af2,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1af2/ligand/RCSB_ligand.pdb,,A_B,holo,UNL,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,1
ligand,1af6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1af6/ligand/plinder_ligand.pdb,,A_B,holo,UNL,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1
ligand,1afk,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1afk/ligand/plinder_ligand.pdb,,A,holo,UNL,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,1
ligand,1afl,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1afl/ligand/plinder_ligand.pdb,,A,holo,UNL,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1OP(=O)(O)O,1
ligand,1agm,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1agm/ligand/plinder_ligand.pdb,,A,holo,UNL,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,1
ligand,1agw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1agw/ligand/plinder_ligand.pdb,,A,holo,UNL,O=CN1CCN(c2ccc(CC3C(=O)Nc4ccccc43)cc2)CC1,1
ligand,1ahx,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ahx/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)CCc1ccccc1,1
ligand,1ahy,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ahy/ligand/HIQBind_ligand.pdb,,A_B,holo,UNL,O=C([O-])/C=C\C(=O)[O-],1
ligand,1ai4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ai4/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)Cc1ccc(O)c(O)c1,1
ligand,1ai5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ai5/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)Cc1cccc([N+](=O)[O-])c1,1
ligand,1ai6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ai6/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)Cc1ccc(O)cc1,1
ligand,1ai7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ai7/ligand/HIQBind_ligand.pdb,,A_B,holo,UNL,Oc1ccccc1,1
ligand,1aid,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1aid/ligand/plinder_ligand.pdb,,A_B,holo,UNL,OC1(c2ccc(Cl)cc2)CCN(CCCC2(c3ccc(F)cc3)SCCS2)CC1,1
ligand,1ajn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ajn/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)Cc1ccc([N+](=O)[O-])cc1,1
ligand,1ajp,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ajp/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)Cc1cc(O)ccc1O,1
ligand,1ajq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ajq/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)Cc1cccs1,1
ligand,1ajv,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ajv/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=S1(=O)N(Cc2ccccc2)[C@H](COc2ccccc2)[C@H](O)[C@@H](O)[C@@H](COc2ccccc2)N1Cc1ccccc1,1
ligand,1ajx,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ajx/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C1N(Cc2ccccc2)[C@H](COc2ccccc2)[C@H](O)[C@@H](O)[C@@H](COc2ccccc2)N1Cc1ccccc1,1
ligand,1al7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1al7/ligand/plinder_ligand.pdb,,A,holo,UNL,CCCCCC(CCCCC)Sc1[nH]nnc1C(=O)O,1
ligand,1al8,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1al8/ligand/plinder_ligand.pdb,,A,holo,UNL,CCCCCCCCCCC1=C(O)C(=O)NC1=O,1
ligand,1amn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1amn/ligand/plinder_ligand.pdb,,A,holo,UNL,C[N+](C)(C)c1cccc(C(O)(O)C(F)(F)F)c1,1
ligand,1ao8,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ao8/ligand/HIQBind_ligand.pdb,,A,holo,UNL,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,1
ligand,1apb,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1apb/ligand/HIQBind_ligand.pdb,,A,holo,UNL,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,1
ligand,1apv,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1apv/ligand/plinder_ligand.pdb,,A,holo,UNL,CNC(=O)C(F)(F)C(O)(O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C,1
ligand,1apw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1apw/ligand/plinder_ligand.pdb,,A,holo,UNL,CNC(=O)C(F)(F)[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C,1
ligand,1at5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1at5/ligand/plinder_ligand.pdb,,A,holo,UNL,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@H]1O,1
ligand,1at6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1at6/ligand/plinder_ligand.pdb,,A,holo,UNL,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@H]1O,1
ligand,1atl,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1atl/ligand/plinder_ligand.pdb,,B,holo,UNL,COc1ccc(C[C@H](NC(=O)[C@@H](CS)CC(C)C)C(=O)O)cc1,1
ligand,1avd,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1avd/ligand/plinder_ligand.pdb,,A_C,holo,UNL,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,1
ligand,1awh,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1awh/ligand/plinder_ligand.pdb,,B,holo,UNL,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC=C3[C@@H]2CC[C@@]2(C)[C@H]([C@H](C=O)CC(=O)C=C(C)C)[C@@H](O)C[C@]32C)[C@]1(C)C(=O)O,1
ligand,1awi,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1awi/ligand/plinder_ligand.pdb,,A_B,holo,UNL,O=C(O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1,1
ligand,1ax2,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1ax2/ligand/plinder_ligand.pdb,,A,holo,UNL,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@@H]1O,1
ligand,1axz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1axz/ligand/HIQBind_ligand.pdb,,A,holo,UNL,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,1
ligand,1b05,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b05/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b0f,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b0f/ligand/plinder_ligand.pdb,,A,holo,UNL,CC(C)[C@H](NC(=O)c1ccc(C(=O)N2CCOCC2)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)C(F)(F)C(F)(F)F)C(C)C,1
ligand,1b0h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b0h/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b11,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b11/ligand/plinder_ligand.pdb,,A_B,holo,UNL,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)N[C@H](CO)Cc1ccccc1,1
ligand,1b1h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b1h/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b2h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b2h/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b32,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b32/ligand/plinder_ligand.pdb,,A,holo,UNL,CSCC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O,1
ligand,1b3f,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b3f/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b3g,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b3g/ligand/plinder_ligand.pdb,,A,holo,UNL,CC[C@H](C)[C@H](NC(=O)[C@@H](N)/C=C/CCN)C(=O)N[C@@H](CCCCN)C(=O)O,1
ligand,1b3h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b3h/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b3l,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b3l/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)CNC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b40,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b40/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@@H](C=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,1
ligand,1b42,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b42/ligand/plinder_ligand.pdb,,A,holo,UNL,C[n+]1cnc2[nH]cnc2c1N,1
ligand,1b46,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b46/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b4h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b4h/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b4z,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b4z/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b51,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b51/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b52,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b52/ligand/plinder_ligand.pdb,,A,holo,UNL,C[C@@H](O)[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O,1
ligand,1b55,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b55/ligand/plinder_ligand.pdb,,A,holo,UNL,O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,1
ligand,1b58,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b58/ligand/plinder_ligand.pdb,,A,holo,UNL,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
ligand,1b5h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/1b5h/ligand/plinder_ligand.pdb,,A,holo,UNL,NC/C=C/C[C@H](NC(=O)[C@H](CN)NC(=O)[C@@H](N)CCCCN)C(=O)O,1
